mean,sd,lcl,mid,ucl,mode,kld,trnd,lower_ci,upper_ci,post_prob,SpeciesCode,years,period,season,results_code,area_code,site,model_type,trnd_order,analysis_code,species_id,sort_order,english_name,french_name
0.008,0.044,-0.08,0.009,0.089,0.01,0,0.803208550427348,-7.68836536133642,9.30806563263302,0.5827,LISP,1997-2017,20-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,19000,16260,Lincoln's Sparrow,Bruant de Lincoln
0.022,0.024,-0.03,0.022,0.066,0.023,0,2.22437844704382,-2.95544664514918,6.82267171659934,0.8477,LISP,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,19000,16260,Lincoln's Sparrow,Bruant de Lincoln
-0.001,0.112,-0.4,0.017,0.137,0.024,0,-0.0999500166624978,-32.9679953964361,14.6828148520398,0.404,LISP,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,19000,16260,Lincoln's Sparrow,Bruant de Lincoln
0.029,0.03,-0.039,0.031,0.081,0.033,0,2.94245944751308,-3.82492908536333,8.43708965667604,0.8606,LISP,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,19000,16260,Lincoln's Sparrow,Bruant de Lincoln
0.018,0.039,-0.057,0.017,0.096,0.015,0,1.81629763897937,-5.54059306334767,10.0759063993979,0.6963,WTSP,1995-2017,all years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,O,19030,16204,White-throated Sparrow,Bruant à gorge blanche
0.121,0.073,-0.032,0.123,0.258,0.125,0,12.8624912367344,-3.14934179208024,29.4338818624238,0.9477,WTSP,2007-2017,10-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,O,19030,16204,White-throated Sparrow,Bruant à gorge blanche
0.023,0.043,-0.065,0.023,0.105,0.023,0,2.32665395472176,-6.29325366225966,11.0710610355705,0.7231,WTSP,1997-2017,20-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,O,19030,16204,White-throated Sparrow,Bruant à gorge blanche
0.005,0.01,-0.015,0.005,0.024,0.005,0,0.501252085940096,-1.48880603969374,2.42903178906215,0.7081,WTSP,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,19030,16204,White-throated Sparrow,Bruant à gorge blanche
0.021,0.038,-0.062,0.022,0.092,0.024,0,2.12220516375285,-6.01171132089111,9.63648220808169,0.7496,WTSP,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,19030,16204,White-throated Sparrow,Bruant à gorge blanche
0.007,0.013,-0.019,0.007,0.03,0.007,0,0.702455726684859,-1.8820637757194,3.04545339535169,0.732,WTSP,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,19030,16204,White-throated Sparrow,Bruant à gorge blanche
-0.034,0.022,-0.078,-0.034,0.009,-0.034,0,-3.34284953624934,-7.50355734564607,0.904062177386789,0.939,WCSP,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,19050,16191,White-crowned Sparrow,Bruant à couronne blanche
-0.12,0.097,-0.307,-0.122,0.07,-0.127,0,-11.3079563282843,-26.4349399092747,7.25081812542165,0.8954,WCSP,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,19050,16191,White-crowned Sparrow,Bruant à couronne blanche
-0.056,0.026,-0.108,-0.056,-0.007,-0.056,0,-5.44608641096037,-10.2372403569565,-0.697555706676489,0.9841,WCSP,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,19050,16191,White-crowned Sparrow,Bruant à couronne blanche
0.027,0.032,-0.033,0.026,0.089,0.024,0,2.73678027634894,-3.2461440410968,9.30806563263302,0.8331,LALO,1995-2017,all years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,19140,15974,Lapland Longspur,Plectrophane lapon
-0.014,0.068,-0.153,-0.014,0.116,-0.014,0,-1.39024557371381,-14.1870278188606,12.2995872133255,0.6015,LALO,2007-2017,10-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,19140,15974,Lapland Longspur,Plectrophane lapon
0.01,0.03,-0.045,0.009,0.073,0.006,0,1.00501670841679,-4.40025181669,7.57305369147034,0.6281,LALO,1997-2017,20-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,19140,15974,Lapland Longspur,Plectrophane lapon
0.151,0.05,0.06,0.147,0.255,0.142,0,16.299665808182,6.18365465453596,29.046162087289,0.9994,LALO,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,M,19140,15974,Lapland Longspur,Plectrophane lapon
0.169,0.109,-0.04,0.165,0.389,0.16,0,18.4120138923969,-3.92105608476768,47.5504551333055,0.9491,LALO,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,M,19140,15974,Lapland Longspur,Plectrophane lapon
0.105,0.05,0.009,0.104,0.204,0.101,0,11.0710610355705,0.904062177386789,22.6298153456211,0.9819,LALO,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,M,19140,15974,Lapland Longspur,Plectrophane lapon
-0.015,0.031,-0.084,-0.013,0.039,-0.011,0,-1.48880603969374,-8.05687439048753,3.97704836501578,0.6966,RBGR,1995-2017,all years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,19400,16873,Rose-breasted Grosbeak,Cardinal à poitrine rose
-0.136,0.056,-0.264,-0.132,-0.043,-0.125,0,-12.7157367511281,-23.2026460343294,-4.20886099329694,0.9938,RBGR,2007-2017,10-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,19400,16873,Rose-breasted Grosbeak,Cardinal à poitrine rose
-0.03,0.035,-0.108,-0.028,0.03,-0.024,0,-2.95544664514918,-10.2372403569565,3.04545339535169,0.8414,RBGR,1997-2017,20-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,19400,16873,Rose-breasted Grosbeak,Cardinal à poitrine rose
0.051,0.017,0.019,0.05,0.084,0.048,0,5.23228932832038,1.91816486174081,8.76288938088261,0.9965,RBGR,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,19400,16873,Rose-breasted Grosbeak,Cardinal à poitrine rose
-0.005,0.018,-0.041,-0.005,0.029,-0.005,0,-0.498752080731768,-4.01708700522011,2.94245944751308,0.6167,RBGR,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,19400,16873,Rose-breasted Grosbeak,Cardinal à poitrine rose
0.031,0.009,0.015,0.031,0.047,0.031,0,3.14855038865227,1.51130646157189,4.81220090796557,0.9982,RBGR,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,19400,16873,Rose-breasted Grosbeak,Cardinal à poitrine rose
-0.009,0.087,-0.179,-0.01,0.163,-0.012,0,-0.895962122711635,-16.3894100602964,17.7036689688467,0.5664,RWBL,1995-2017,all years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,O,19530,16482,Red-winged Blackbird,Carouge à épaulettes
0.178,0.102,-0.04,0.181,0.365,0.187,0,19.4825321234801,-3.92105608476768,44.0514008149217,0.9532,RWBL,2007-2017,10-years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,O,19530,16482,Red-winged Blackbird,Carouge à épaulettes
0.049,0.053,-0.044,0.045,0.163,0.04,0,5.02203507400281,-4.30460425269533,17.7036689688467,0.8482,RWBL,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,S,19530,16482,Red-winged Blackbird,Carouge à épaulettes
0.158,0.029,0.102,0.158,0.212,0.158,0,17.1166194707669,10.7383471727933,23.6147885078503,1,RWBL,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,S,19530,16482,Red-winged Blackbird,Carouge à épaulettes
0.029,0.062,-0.083,0.025,0.16,0.02,0,2.94245944751308,-7.96488527798753,17.351087099181,0.6913,RWBL,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,S,19530,16482,Red-winged Blackbird,Carouge à épaulettes
0.076,0.043,-0.009,0.075,0.16,0.074,0,7.89625741572839,-0.895962122711635,17.351087099181,0.9616,COGR,1995-2017,all years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,L,19670,16510,Common Grackle,Quiscale bronzé
0.116,0.101,-0.104,0.12,0.299,0.126,0,12.2995872133255,-9.87747025787952,34.8509623472911,0.8869,COGR,2007-2017,10-years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,L,19670,16510,Common Grackle,Quiscale bronzé
0.048,0.057,-0.073,0.05,0.153,0.052,0,4.91706553244706,-7.03991699742073,16.5324978942738,0.8211,COGR,1997-2017,20-years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,L,19670,16510,Common Grackle,Quiscale bronzé
0.174,0.088,0.021,0.166,0.365,0.157,0,19.0055565820363,2.12220516375285,44.0514008149217,0.983,COGR,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,O,19670,16510,Common Grackle,Quiscale bronzé
0.136,0.128,-0.075,0.119,0.428,0.093,0,14.5681893594862,-7.22565136714471,53.418608096758,0.8949,COGR,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,O,19670,16510,Common Grackle,Quiscale bronzé
0.188,0.122,-0.019,0.174,0.463,0.158,0,20.6833515349605,-1.8820637757194,58.883334241608,0.9622,COGR,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,O,19670,16510,Common Grackle,Quiscale bronzé
0.028,0.039,-0.042,0.025,0.111,0.021,0,2.8395684421425,-4.11302194275155,11.7394906854458,0.783,BHCO,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,O,19760,16500,Brown-headed Cowbird,Vacher à tête brune
-0.059,0.055,-0.17,-0.059,0.049,-0.059,0,-5.72932308429003,-15.6335183403616,5.02203507400281,0.8856,BHCO,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,O,19760,16500,Brown-headed Cowbird,Vacher à tête brune
-0.038,0.019,-0.071,-0.039,0.002,-0.04,0,-3.72870591088005,-6.85381078724079,0.20020013340003,0.9669,BHCO,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,O,19760,16500,Brown-headed Cowbird,Vacher à tête brune
0.118,0.027,0.065,0.118,0.169,0.118,0,12.5244111367342,6.71590243841926,18.4120138923969,1,PUFI,1995-2017,all years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,I,20330,15800,Purple Finch,Roselin pourpré
0.032,0.021,-0.008,0.032,0.071,0.032,0,3.25175053051183,-0.796808516293934,7.35812258683575,0.9428,PUFI,2007-2017,10-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,I,20330,15800,Purple Finch,Roselin pourpré
0.121,0.032,0.058,0.12,0.184,0.119,0,12.8624912367344,5.97149957102876,20.2015823096301,0.999,PUFI,1997-2017,20-years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,I,20330,15800,Purple Finch,Roselin pourpré
0.174,0.09,0.028,0.162,0.381,0.147,0,19.0055565820363,2.8395684421425,46.3747605409729,0.9883,PUFI,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,I,20330,15800,Purple Finch,Roselin pourpré
0.077,0.027,0.023,0.077,0.127,0.077,0,8.00420763926004,2.32665395472176,13.5417017781486,0.9971,PUFI,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,I,20330,15800,Purple Finch,Roselin pourpré
0.048,0.038,-0.019,0.046,0.13,0.042,0,4.91706553244706,-1.8820637757194,13.8828383324622,0.9214,PUFI,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,I,20330,15800,Purple Finch,Roselin pourpré
-0.008,0.045,-0.089,-0.011,0.086,-0.016,0,-0.796808516293934,-8.5154426425548,8.98063283051287,0.6074,PISI,1995-2017,all years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,I,20420,15940,Pine Siskin,Tarin des pins
-0.041,0.094,-0.222,-0.045,0.15,-0.051,0,-4.01708700522011,-19.9084635665341,16.1834242728283,0.7095,PISI,2007-2017,10-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,I,20420,15940,Pine Siskin,Tarin des pins
-0.062,0.035,-0.128,-0.063,0.007,-0.065,0,-6.01171132089111,-12.0146620855356,0.702455726684859,0.958,PISI,1997-2017,20-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,I,20420,15940,Pine Siskin,Tarin des pins
0.059,0.049,-0.036,0.057,0.156,0.056,0,6.07752407401589,-3.53597065168769,16.8826203089869,0.9011,PISI,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,I,20420,15940,Pine Siskin,Tarin des pins
-0.024,0.223,-0.453,-0.031,0.427,-0.037,0,-2.37142902420907,-36.4281866373586,53.2652661724019,0.5715,PISI,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,I,20420,15940,Pine Siskin,Tarin des pins
0.016,0.053,-0.088,0.016,0.118,0.016,0,1.61286854060949,-8.42391232766744,12.5244111367342,0.6315,PISI,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,I,20420,15940,Pine Siskin,Tarin des pins
0.032,0.102,-0.166,0.028,0.241,0.023,0,3.25175053051183,-15.29537658106,27.2521035308229,0.6375,EVGR,1995-2017,all years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,I,20570,15660,Evening Grosbeak,Gros-bec errant
-0.238,0.108,-0.472,-0.234,-0.043,-0.227,0,-21.179730890623,-37.6246487082248,-4.20886099329694,0.9863,EVGR,2007-2017,10-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,I,20570,15660,Evening Grosbeak,Gros-bec errant
-0.072,0.056,-0.203,-0.068,0.022,-0.062,0,-6.94691041887943,-18.372175857439,2.22437844704382,0.9353,EVGR,1997-2017,20-years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,I,20570,15660,Evening Grosbeak,Gros-bec errant
0.028,0.035,-0.04,0.027,0.099,0.025,0,2.8395684421425,-3.92105608476768,10.4066299558882,0.8131,EVGR,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,I,20570,15660,Evening Grosbeak,Gros-bec errant
-0.129,0.038,-0.202,-0.13,-0.054,-0.131,0,-12.1026034454417,-18.2905072057763,-5.25678934982017,0.9945,EVGR,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,I,20570,15660,Evening Grosbeak,Gros-bec errant
-0.005,0.03,-0.068,-0.004,0.051,-0.003,0,-0.498752080731768,-6.57395264227865,5.23228932832038,0.5755,EVGR,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,I,20570,15660,Evening Grosbeak,Gros-bec errant
0.111,0.058,-0.001,0.11,0.226,0.107,0,11.7394906854458,-0.0999500166624978,25.3575665278187,0.974,AMCR,1995-2017,all years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,38407,10977,American Crow,Corneille d'Amérique
0.04,0.043,-0.05,0.042,0.119,0.043,0,4.08107741923882,-4.8770575499286,12.6369918288353,0.8535,AMCR,2007-2017,10-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,38407,10977,American Crow,Corneille d'Amérique
0.075,0.055,-0.029,0.073,0.188,0.069,0,7.78841508846315,-2.85835355333952,20.6833515349605,0.9345,AMCR,1997-2017,20-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,38407,10977,American Crow,Corneille d'Amérique
0.068,0.025,0.021,0.067,0.118,0.066,0,7.03653084787743,2.12220516375285,12.5244111367342,0.9961,AMCR,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,38407,10977,American Crow,Corneille d'Amérique
0.002,0.025,-0.047,0.001,0.051,0,0,0.20020013340003,-4.59126024096289,5.23228932832038,0.5184,AMCR,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,38407,10977,American Crow,Corneille d'Amérique
0.034,0.02,-0.002,0.033,0.076,0.03,0,3.45846067281179,-0.199800133266692,7.89625741572839,0.9688,AMCR,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,38407,10977,American Crow,Corneille d'Amérique
0.049,0.044,-0.039,0.048,0.133,0.048,0,5.02203507400281,-3.82492908536333,14.2249998330894,0.8802,DEJU,1995-2017,all years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,MX,42218,16164,Dark-eyed Junco,Junco ardoisé
0.028,0.084,-0.144,0.028,0.188,0.03,0,2.8395684421425,-13.4112251940795,20.6833515349605,0.6487,DEJU,2007-2017,10-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,MX,42218,16164,Dark-eyed Junco,Junco ardoisé
0.047,0.053,-0.06,0.046,0.149,0.046,0,4.81220090796557,-5.82354664157513,16.0672989209085,0.8309,DEJU,1997-2017,20-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,MX,42218,16164,Dark-eyed Junco,Junco ardoisé
0.039,0.052,-0.065,0.038,0.138,0.038,0,3.97704836501578,-6.29325366225966,14.7975550274179,0.786,DEJU,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,MX,42218,16164,Dark-eyed Junco,Junco ardoisé
-0.07,0.049,-0.167,-0.07,0.022,-0.069,0,-6.76061800940517,-15.3800388662812,2.22437844704382,0.9248,DEJU,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,MX,42218,16164,Dark-eyed Junco,Junco ardoisé
0.061,0.066,-0.069,0.06,0.19,0.058,0,6.28989141871952,-6.6673319921798,20.9249597657251,0.8321,DEJU,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,MX,42218,16164,Dark-eyed Junco,Junco ardoisé
